Date,Country,Category,Headline,Content,URL
2024-09-25,us,business,Bluebird Bio to reduce workforce by 25% in restructuring,,https://thefly.com/permalinks/entry.php/id3987589/BLUE-Bluebird-Bio-to-reduce-workforce-by--in-restructuring
2024-09-25,us,business,"Can-Fite BioPharma signs development, commercialization agreement with Vetbiolix",,https://thefly.com/permalinks/entry.php/id3987588/CANF-CanFite-BioPharma-signs-development-commercialization-agreement-with-Vetbiolix
2024-09-25,us,business,"AE Wealth Management LLC Purchases 4,735 Shares of Vanguard Total International Stock ETF (NASDAQ:VXUS)","
Posted by MarketBeat News on Sep 24th, 2024
 AE Wealth Management LLC boosted its position in shares of Vanguard Total International Stock ETF (NASDAQ:VXUS – Free Report) by 18.9% in the second quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission (SEC). The fund owned 29,736 shares of the company’s stock after acquiring an additional 4,735 shares during the period. AE Wealth Management LLC’s holdings in Vanguard Total International Stock ETF were worth $1,793,000 at the end of the most recent quarter.  A number of other hedge funds also recently bought and sold shares of VXUS. Fermata Advisors LLC lifted its position in shares of Vanguard Total International Stock ETF by 2.4% during the 2nd quarter. Fermata Advisors LLC now owns 6,920 shares of the company’s stock worth $417,000 after purchasing an additional 161 shares during the last quarter. Newman Dignan & Sheerar Inc. grew its holdings in Vanguard Total International Stock ETF by 3.4% in the 2nd quarter. Newman Dignan & Sheerar Inc. now owns 5,118 shares of the company’s stock valued at $309,000 after buying an additional 166 shares during the last quarter. Carmichael Hill & Associates Inc. increased its position in Vanguard Total International Stock ETF by 45.1% in the 2nd quarter. Carmichael Hill & Associates Inc. now owns 544 shares of the company’s stock worth $33,000 after buying an additional 169 shares during the period. Callan Capital LLC lifted its holdings in shares of Vanguard Total International Stock ETF by 0.3% during the first quarter. Callan Capital LLC now owns 52,605 shares of the company’s stock worth $3,172,000 after buying an additional 174 shares during the last quarter. Finally, Moloney Securities Asset Management LLC boosted its position in shares of Vanguard Total International Stock ETF by 5.2% in the second quarter. Moloney Securities Asset Management LLC now owns 3,660 shares of the company’s stock valued at $221,000 after acquiring an additional 181 shares during the period.  Shares of Vanguard Total International Stock ETF stock opened at $63.41 on Tuesday. The firm has a fifty day moving average price of $61.71 and a two-hundred day moving average price of $60.92. Vanguard Total International Stock ETF has a fifty-two week low of $50.95 and a fifty-two week high of $63.91. The company has a market cap of $75.86 billion, a PE ratio of 12.88 and a beta of 0.85.  
  (Free Report) The Vanguard Total International Stock ETF (VXUS) is an exchange-traded fund that is based on the FTSE Global All Cap ex US index, a market-cap-weighted index of global stocks covering 99% of the world’s global market capitalization outside the US. VXUS was launched on Jan 26, 2011 and is managed by Vanguard.  Want to see what other hedge funds are holding VXUS? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard Total International Stock ETF (NASDAQ:VXUS – Free Report).   Receive News & Ratings for Vanguard Total International Stock ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard Total International Stock ETF and related companies with MarketBeat.com's FREE daily email newsletter. AE Wealth Management LLC Buys 682 Shares of NXP Semiconductors (NASDAQ:NXPI) Automatic Data Processing, Inc. (NASDAQ:ADP) Shares Purchased by AE Wealth Management LLC",https://www.etfdailynews.com/2024/09/24/ae-wealth-management-llc-purchases-4735-shares-of-vanguard-total-international-stock-etf-nasdaqvxus/
2024-09-25,us,business,"AE Wealth Management LLC Sells 4,194 Shares of Dimensional World ex U.S. Core Equity 2 ETF (NYSEARCA:DFAX)","
Posted by MarketBeat News on Sep 24th, 2024
 AE Wealth Management LLC reduced its position in Dimensional World ex U.S. Core Equity 2 ETF (NYSEARCA:DFAX – Free Report) by 5.2% in the second quarter, according to its most recent disclosure with the Securities and Exchange Commission. The firm owned 77,061 shares of the company’s stock after selling 4,194 shares during the quarter. AE Wealth Management LLC’s holdings in Dimensional World ex U.S. Core Equity 2 ETF were worth $1,959,000 at the end of the most recent quarter.  Several other hedge funds also recently bought and sold shares of DFAX. Redmont Wealth Advisors LLC purchased a new stake in shares of Dimensional World ex U.S. Core Equity 2 ETF in the 2nd quarter valued at about $28,000. Ashton Thomas Private Wealth LLC purchased a new stake in Dimensional World ex U.S. Core Equity 2 ETF in the second quarter valued at approximately $31,000. WASHINGTON TRUST Co bought a new stake in Dimensional World ex U.S. Core Equity 2 ETF during the second quarter valued at approximately $44,000. Verus Capital Partners LLC purchased a new position in Dimensional World ex U.S. Core Equity 2 ETF in the 2nd quarter worth approximately $103,000. Finally, ICA Group Wealth Management LLC bought a new position in shares of Dimensional World ex U.S. Core Equity 2 ETF in the 4th quarter worth $119,000.  Shares of NYSEARCA:DFAX opened at $26.49 on Tuesday. The firm has a market capitalization of $7.04 billion, a PE ratio of 11.66 and a beta of 0.82. Dimensional World ex U.S. Core Equity 2 ETF has a 52-week low of $21.39 and a 52-week high of $26.61. The firm has a fifty day moving average of $25.85 and a 200 day moving average of $25.66.  
 The Dimensional World ex U.S. Core Equity 2 ETF (DFAX) is an exchange-traded fund that mostly invests in small-cap stocks. The fund actively invests in non-US companies around the globe, with a focus on small- cap stocks. DFAX was launched on Mar 6, 2008 and is managed by Dimensional.   Want to see what other hedge funds are holding DFAX? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Dimensional World ex U.S. Core Equity 2 ETF (NYSEARCA:DFAX – Free Report).   Receive News & Ratings for Dimensional World ex U.S. Core Equity 2 ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Dimensional World ex U.S. Core Equity 2 ETF and related companies with MarketBeat.com's FREE daily email newsletter. AE Wealth Management LLC Purchases 28,877 Shares of Grayscale Bitcoin Trust (NYSEARCA:GBTC) AE Wealth Management LLC Buys 682 Shares of NXP Semiconductors (NASDAQ:NXPI)",https://www.etfdailynews.com/2024/09/24/ae-wealth-management-llc-sells-4194-shares-of-dimensional-world-ex-u-s-core-equity-2-etf-nysearcadfax/
2024-09-25,us,business,"Vishay to close three manufacturing facilities, reduce workforce",,https://thefly.com/permalinks/entry.php/id3987586/VSH-Vishay-to-close-three-manufacturing-facilities-reduce-workforce
2024-09-25,us,business,Acurx announces results of Phase 2 ibezapolstat trial in C. difficile Infection,,https://thefly.com/permalinks/entry.php/id3987582/ACXP-Acurx-announces-results-of-Phase--ibezapolstat-trial-in-C-difficile-Infection
2024-09-25,us,business,"American Electric Power Company, Inc. (AEP): A Good Addition To Your Infrastructure Stock Portfolio",,https://finance.yahoo.com/news/american-electric-power-company-inc-110615679.html/
2024-09-25,us,business,"Diamondback Energy, Kinetik, EPIC announce transformative transactions",,https://thefly.com/permalinks/entry.php/id3987580/FANG;KNTK-Diamondback-Energy-Kinetik-EPIC-announce-transformative-transactions
2024-09-25,us,business,1 Magnificent Dividend King Down 25% to Buy Right Now Near a Once-in-a-Decade Valuation,,https://finance.yahoo.com/news/1-magnificent-dividend-king-down-110500564.html/
2024-09-25,us,business,Cheviot Value Management LLC Makes New Investment in Vanguard S&P 500 ETF (NYSEARCA:VOO),"
Posted by MarketBeat News on Sep 24th, 2024
 Cheviot Value Management LLC acquired a new position in shares of Vanguard S&P 500 ETF (NYSEARCA:VOO – Free Report) during the 2nd quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The fund acquired 490 shares of the company’s stock, valued at approximately $245,000.  Several other institutional investors and hedge funds have also recently bought and sold shares of VOO. JPMorgan Chase & Co. raised its holdings in Vanguard S&P 500 ETF by 95.8% during the 1st quarter. JPMorgan Chase & Co. now owns 21,245,952 shares of the company’s stock worth $10,212,930,000 after buying an additional 10,393,926 shares during the period. Strategic Financial Concepts LLC increased its holdings in shares of Vanguard S&P 500 ETF by 32,889.4% in the 2nd quarter. Strategic Financial Concepts LLC now owns 7,252,393 shares of the company’s stock valued at $3,627,139,000 after purchasing an additional 7,230,409 shares during the period. Global Assets Advisory LLC acquired a new position in shares of Vanguard S&P 500 ETF in the 1st quarter valued at about $1,635,464,000. Steel Grove Capital Advisors LLC increased its holdings in shares of Vanguard S&P 500 ETF by 557.5% in the 1st quarter. Steel Grove Capital Advisors LLC now owns 3,560,049 shares of the company’s stock valued at $1,711,316,000 after purchasing an additional 3,018,626 shares during the period. Finally, Vanguard Group Inc. increased its holdings in shares of Vanguard S&P 500 ETF by 11.1% in the 1st quarter. Vanguard Group Inc. now owns 25,386,297 shares of the company’s stock valued at $12,203,193,000 after purchasing an additional 2,546,192 shares during the period.  Shares of VOO opened at $525.23 on Tuesday. The company has a market capitalization of $475.84 billion, a price-to-earnings ratio of 25.04 and a beta of 1.00. Vanguard S&P 500 ETF has a fifty-two week low of $375.95 and a fifty-two week high of $526.60. The business’s 50-day moving average is $506.29 and its 200-day moving average is $491.88.  
 Vanguard 500 Index Fund (the Fund) is an open-end investment company, or mutual fund. The Fund offers four classes of shares: Investor Shares, Admiral Shares, Signal Shares, and Exchange Traded Fund (ETF) Shares. The Fund seeks to track the investment performance of the Standard & Poor’s 500 Index, an unmanaged benchmark representing the United States large-capitalization stocks.  Want to see what other hedge funds are holding VOO? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Vanguard S&P 500 ETF (NYSEARCA:VOO – Free Report).   Receive News & Ratings for Vanguard S&P 500 ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Vanguard S&P 500 ETF and related companies with MarketBeat.com's FREE daily email newsletter. Manchester Global Management UK Ltd Grows Position in AppFolio, Inc. (NASDAQ:APPF) Hsbc Holdings PLC Has $10.46 Million Position in Check Point Software Technologies Ltd. (NASDAQ:CHKP)",https://www.etfdailynews.com/2024/09/24/cheviot-value-management-llc-makes-new-investment-in-vanguard-sp-500-etf-nysearcavoo/
2024-09-25,us,business,Citigroup Inc. (C): Hedge Funds Are Bullish On This Diversified Bank Stock Now,,https://finance.yahoo.com/news/citigroup-inc-c-hedge-funds-110450764.html/
2024-09-25,us,business,iShares Core S&P U.S. Growth ETF (NASDAQ:IUSG) Shares Sold by King Luther Capital Management Corp,"
Posted by MarketBeat News on Sep 24th, 2024
 King Luther Capital Management Corp lessened its stake in shares of iShares Core S&P U.S. Growth ETF (NASDAQ:IUSG – Free Report) by 16.2% in the 2nd quarter, according to the company in its most recent filing with the Securities & Exchange Commission. The fund owned 1,800 shares of the company’s stock after selling 349 shares during the period. King Luther Capital Management Corp’s holdings in iShares Core S&P U.S. Growth ETF were worth $229,000 as of its most recent filing with the Securities & Exchange Commission.  Other hedge funds and other institutional investors have also recently bought and sold shares of the company. LPL Financial LLC boosted its holdings in shares of iShares Core S&P U.S. Growth ETF by 5.1% during the 2nd quarter. LPL Financial LLC now owns 14,785,442 shares of the company’s stock worth $1,884,848,000 after purchasing an additional 720,444 shares during the last quarter. Citizens Financial Group Inc. RI lifted its position in iShares Core S&P U.S. Growth ETF by 25,330.2% in the second quarter. Citizens Financial Group Inc. RI now owns 645,165 shares of the company’s stock valued at $82,246,000 after buying an additional 642,628 shares during the last quarter. Legacy Financial Group LLC lifted its position in iShares Core S&P U.S. Growth ETF by 1,539.2% in the first quarter. Legacy Financial Group LLC now owns 455,135 shares of the company’s stock valued at $53,346,000 after buying an additional 427,369 shares during the last quarter. Cetera Investment Advisers boosted its stake in iShares Core S&P U.S. Growth ETF by 564.8% during the first quarter. Cetera Investment Advisers now owns 365,085 shares of the company’s stock worth $42,792,000 after buying an additional 310,166 shares during the period. Finally, Strategic Financial Concepts LLC increased its position in shares of iShares Core S&P U.S. Growth ETF by 7,764.9% during the second quarter. Strategic Financial Concepts LLC now owns 169,409 shares of the company’s stock valued at $216,000 after acquiring an additional 167,255 shares during the last quarter.  Shares of IUSG stock opened at $130.97 on Tuesday. iShares Core S&P U.S. Growth ETF has a one year low of $90.71 and a one year high of $133.65. The firm’s 50 day moving average price is $125.92 and its 200-day moving average price is $122.31. The firm has a market cap of $19.48 billion, a P/E ratio of 27.75 and a beta of 1.06.  
 The iShares Core S&P U.S. Growth ETF (IUSG) is an exchange-traded fund that is based on the S&P 900 Growth index. The fund tracks an index of US large- and mid-cap growth stocks. The index selects from stocks ranked 1-3000 by market cap based on fundamental growth factors. IUSG was launched on Jul 24, 2000 and is managed by BlackRock.    Receive News & Ratings for iShares Core S&P U.S. Growth ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares Core S&P U.S. Growth ETF and related companies with MarketBeat.com's FREE daily email newsletter. Synopsys, Inc. (NASDAQ:SNPS) Shares Sold by Canada Pension Plan Investment Board Bridges Investment Management Inc. Raises Stock Position in JPMorgan Chase & Co. (NYSE:JPM)",https://www.etfdailynews.com/2024/09/24/ishares-core-sp-u-s-growth-etf-nasdaqiusg-shares-sold-by-king-luther-capital-management-corp/
2024-09-25,us,business,King Luther Capital Management Corp Increases Stock Holdings in iShares S&P Small-Cap 600 Value ETF (NYSEARCA:IJS),"
Posted by MarketBeat News on Sep 24th, 2024
 King Luther Capital Management Corp raised its position in iShares S&P Small-Cap 600 Value ETF (NYSEARCA:IJS – Free Report) by 6.6% in the 2nd quarter, according to its most recent Form 13F filing with the Securities & Exchange Commission. The institutional investor owned 2,502 shares of the company’s stock after acquiring an additional 156 shares during the quarter. King Luther Capital Management Corp’s holdings in iShares S&P Small-Cap 600 Value ETF were worth $243,000 at the end of the most recent quarter.  Other institutional investors have also made changes to their positions in the company. Envestnet Asset Management Inc. grew its stake in shares of iShares S&P Small-Cap 600 Value ETF by 306.2% during the fourth quarter. Envestnet Asset Management Inc. now owns 4,868,593 shares of the company’s stock valued at $501,806,000 after acquiring an additional 3,670,048 shares in the last quarter. Goldman Sachs Group Inc. raised its stake in iShares S&P Small-Cap 600 Value ETF by 194.0% during the fourth quarter. Goldman Sachs Group Inc. now owns 648,543 shares of the company’s stock valued at $66,845,000 after buying an additional 427,952 shares in the last quarter. Covenant Partners LLC acquired a new stake in shares of iShares S&P Small-Cap 600 Value ETF during the 4th quarter valued at approximately $11,039,000. Family Firm Inc. lifted its stake in iShares S&P Small-Cap 600 Value ETF by 140.7% during the second quarter. Family Firm Inc. now owns 173,765 shares of the company’s stock worth $16,902,000 after purchasing an additional 101,564 shares during the last quarter. Finally, Cetera Advisor Networks LLC boosted its holdings in iShares S&P Small-Cap 600 Value ETF by 202.5% in the fourth quarter. Cetera Advisor Networks LLC now owns 130,346 shares of the company’s stock worth $13,435,000 after purchasing an additional 87,254 shares during the period.  Shares of NYSEARCA:IJS opened at $107.65 on Tuesday. The company’s fifty day moving average is $104.79 and its two-hundred day moving average is $100.74. iShares S&P Small-Cap 600 Value ETF has a 1-year low of $81.81 and a 1-year high of $111.05. The stock has a market capitalization of $7.53 billion, a price-to-earnings ratio of 11.70 and a beta of 1.20.  
 iShares S&P Small-Cap 600 Value ETF, formerly iShares S&P SmallCap 600 Value Index Fund (the Fund), is an exchange-traded fund. The Fund seeks investment results that correspond generally to the price and yield performance of the S&P SmallCap 600 Value Index (the Index). The Index measures the performance of the small-capitalization value sector of the United States equity market and consists of those stocks in the S&P SmallCap 600 Index exhibiting the strongest value characteristics.  Want to see what other hedge funds are holding IJS? Visit HoldingsChannel.com to get the latest 13F filings and insider trades for iShares S&P Small-Cap 600 Value ETF (NYSEARCA:IJS – Free Report).   Receive News & Ratings for iShares S&P Small-Cap 600 Value ETF Daily - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for iShares S&P Small-Cap 600 Value ETF and related companies with MarketBeat.com's FREE daily email newsletter. Canada Pension Plan Investment Board Has $10.59 Million Stock Position in Onsemi (NASDAQ:ON) AE Wealth Management LLC Acquires 22,325 Shares of PGIM Floating Rate Income ETF (NYSEARCA:PFRL)",https://www.etfdailynews.com/2024/09/24/king-luther-capital-management-corp-increases-stock-holdings-in-ishares-sp-small-cap-600-value-etf-nysearcaijs/
2024-09-25,us,business,Stock market update: FMCG stocks down as market falls,"Stock Trading Market 101: An Insight into Trendlines and Momentum By - Rohit Srivastava, Founder Stock Trading Markets 102: Mastering Sentiment Indicators for Swing and Positional Trading By - Rohit Srivastava, Founder Stock Trading Market 103: Mastering Trends with RMI and Techno-Funda Insights By - Rohit Srivastava, Founder Stock Trading Market 104: Options Trading: Kickstart Your F&O Adventure By - Saketh R, Founder- QuickAlpha, Full Time Options Trader Stock Trading ROC Made Easy: Master Course for ROC Stock Indicator By - Souradeep Dey, Equity and Commodity Trader, Trainer Stock Trading RSI Made Easy: RSI Trading Course By - Souradeep Dey, Equity and Commodity Trader, Trainer Stock Trading Technical Analysis for Everyone - Technical Analysis Course By - Abhijit Paul, Technical Research Head, Fund Manager- ICICI Securities Stock Trading Introduction to Technical Analysis & Candlestick Theory By - Dinesh Nagpal, Full Time Trader, Ichimoku & Trading Psychology Expert Stock Trading Options Trading Course For Beginners By - Chetan Panchamia, Options Trader Stock Trading Options Scalping Made Easy By - Sivakumar Jayachandran, Ace Scalper Stock Trading Futures Trading Made Easy: Future & Options Trading Course By - Anirudh Saraf, Founder- Saraf A & Associates, Chartered Accountant Stock Trading Stock Markets Made Easy By - elearnmarkets, Financial Education by StockEdge Stock Trading Renko Chart Patterns Made Easy By - Kaushik Akiwatkar, Derivative Trader and Investor Stock Trading Options Trading Made Easy: Options Trading Course By - Anirudh Saraf, Founder- Saraf A & Associates, Chartered Accountant Stock Trading Stock Investing Made Easy: Beginner's Stock Market Investment Course By - elearnmarkets, Financial Education by StockEdge Stock Trading Macroeconomics Made Easy: Online Certification Course By - Anirudh Saraf, Founder- Saraf A & Associates, Chartered Accountant Stock Trading Stock Valuation Made Easy By - Rounak Gouti, Investment commentary writer (What's moving Sensex and Nifty Track latest market news, stock tips, Budget 2024 and expert advice, on ETMarkets. Also, ETMarkets.com is now on Telegram. For fastest news alerts on financial markets, investment strategies and stocks alerts, subscribe to our Telegram feeds .) Subscribe to The Economic Times Prime and read the Economic Times ePaper Online.and Sensex Today. Top Trending Stocks: SBI Share Price, Axis Bank Share Price, HDFC Bank Share Price, Infosys Share Price, Wipro Share Price, NTPC Share Price (What's moving Sensex and Nifty Track latest market news, stock tips, Budget 2024 and expert advice, on ETMarkets. Also, ETMarkets.com is now on Telegram. For fastest news alerts on financial markets, investment strategies and stocks alerts, subscribe to our Telegram feeds .) Subscribe to The Economic Times Prime and read the Economic Times ePaper Online.and Sensex Today. Top Trending Stocks: SBI Share Price, Axis Bank Share Price, HDFC Bank Share Price, Infosys Share Price, Wipro Share Price, NTPC Share Price  Flyers are denied free airport lounge access. The behind the scenes that led to it. In the new world trade order, is narrative shifting from profits to wages? Alcobev firms undergo a hangover in Q1 FY25 despite premium push A 98% haircut for SUUTI in Modern Syntex resolution plan raises eyebrows Can BookMyShow’s Coldplay mess be Zomato’s big ticket opportunity? Meta AI has joined the chat, with 500 million Indian users wishing ‘good morning’ in style Hot on Web In Case you missed it Top Searched Companies Top Calculators Top Commodities Top Slideshow Private Companies Top Prime Articles Top Story Listing Top Definitions Latest News Follow us on: Find this comment offensive? Choose your reason below and click on the Report button. This will alert our moderators to take action Reason for reporting: Your Reason has been Reported to the admin. Log In/Connect with: Will be displayed Will not be displayed Will be displayed Worry not. You’re just a step away. It seems like you're already an ETPrime member with Login using your ET Prime credentials to enjoy all member benefits Log out of your current logged-in account  and log in again using your ET Prime credentials  to enjoy all member benefits.  To read full story, subscribe to ET Prime ₹34 per week 
                    Billed annually at 
                    ₹2499 ₹1749 Super Saver Sale - Flat 30% Off On ET Prime Membership Offer Exclusively For You Save up to Rs. 700/- ON ET PRIME MEMBERSHIP Offer Exclusively For You Get 1 Year Free With 1 and 2-Year ET prime membership Offer Exclusively For You Get 1 Year Free With 1 and 2-Year ET prime membership Offer Exclusively For You Get Flat 40% Off Then  ₹ 1749 for 1 year Offer Exclusively For You ET Prime at ₹ 49 for 1 month Then  ₹ 1749 for 1 year Market Savvy Offer Get flat 20% off on ETPrime     90 Days Prime access worth Rs999 unlocked for you Exclusive Economic Times Stories, Editorials & Expert opinion across 20+ sectors Stock analysis. Market Research. Industry Trends on 4000+ Stocks ​Get 1 Year Complimentary Subscription of TOI+ worth Rs.799/-​ Stories you might be interested in",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/113632677.cms
