Link,Text,profile_conf
#2480117369ThankReportOctober 16, 2022 at 8:00:19 PM
Answer access set to ""Everyone"" by
Ray
Living with Adult ADHD
#2480117367ThankReportOctober 16, 2022 at 8:00:19 PM
Answer added by
Ray
Are there any methods (medication or therapy) that can help an adult with ADHD (inattentive type) to learn patience and self-control?
I’m going to shift from my usual mostly discussing medication to something different. Meditation or something similar works well, so does some types of counseling, like CBT. I learned a fair amount of what I call “finding my Zen” from telephone work. In the earlier days I was working tech support over the telephone for an internet company. Windows was not nearly as advanced as it is now and it frequently malfunctioned all on it’s own before our software even had a chance to do anything. So, the very first thing we had to do was get the caller to reboot their computer so we would start off with a fresh slate for troubleshooting. With my ADHD, waiting two or three minutes every single time drove me absolutely up the wall! I would hit my mute button, roll my eyes, fidget, shift around, blow out…
(more)
#2478933299ThankReportOctober 16, 2022 at 7:51:42 AM
Answer added by
Ray
Do children on medication for attention-deficit/hyperactivity disorder (ADHD) often cry when they don't get their way?
That depends on a couple of things. How frustrated or irritated is the child? Do they tend to cry easily? The medication can help a lot with frustration, but it doesn’t make it go away. The hard part is figuring out why they might be crying. I remember being little and sometimes being so, so frustrated by things not working out the way I tried or planned, and my parents often chalked it up to being upset I didn’t get my way when it was usually much more complex than that. And that would really irritate me to no end, it felt like I wasn’t being listened to or ought right dismissed. So, if they typically cry when they don’t get their way, I would tend to think that’s what’s going, but since it can be tears of frustration, try asking the child, if they try to communicate frustration, you can d…
(more)
#2478715789ThankReportOctober 16, 2022 at 5:25:21 AM
Answer added by
Ray
What is the prevalence of undiagnosed attention-deficit/hyperactivity disorder (ADHD)?
As it would be necessary to know the overall prevalence of ADHD in the population, that would be really hard to determine. Also, ADHD tends to be found at different stages of life, mostly because there is no general screening for it, it tends to be diagnosed after issues of some sort surface. I’ve seen estimates of the overall prevalence in the population, but most seem to be SWAGs (scientific wild-assed guess) and I’ve seen anything from 3% of the population, which is likely understating it, to 20%, which is certainly overstating it. It might be easy enough to determine if there were a genetic test for ADHD, but there’s not, at least not yet. I’m not creative enough to come up with a way to determine that kind of statistic, there would have to be some way of determining how many undiagnosed…
(more)
#2478660014ThankReportOctober 16, 2022 at 4:45:18 AM
Answer added by
Ray
Can a person have both ADHD and AS simultaneously?
Yes, they are definitely not mutually exclusive and one can have one and have the other as well or just have one or the other. Both disorders are usually present from birth, but the ADHD tends to show up later, during schooling. To the best of my knowledge they have separate genetics and the like, so I don’t *think that they show up together any more than would be expected by chance, though I might be wrong. If anyone knows of any linkage between the conditions I’d like to hear about it.
#2478635430ThankReportOctober 16, 2022 at 4:27:16 AM
Answer added by
Ray
What’s the best fiber to take with Adderall and Vyvanse?
Just off the cuff here, I’d suggest not taking the fiber with your medications, take them at a different time of day. Fiber can absorb medications and slow down their release or even keep some of it from being absorbed, which is pretty much the opposite of what you want when you take medications. The best fiber is the fiber that you’re willing to take! Make sure to get a mix of soluble and insoluble fiber, they work differently in the system though towards the same general end. I like to take 3 tbsp of Chia seed throughout the day, either cooked into food or sprinkled over it or just as they are. You get good fiber of both types and a really excellent dose of the Omega 3, 6, and 9 fatty acids, all of which are supposed to help with brain-related functions. Fish oil can’t begin to compare wi…
(more)
#2478613418ThankReportOctober 16, 2022 at 4:11:45 AM
Answer added by
Ray
What type of books/reading/texts do you enjoy the most? I’m doing a research on ADHD.
Generally, my reading breaks down into learning, entertainment, current events and random junk. I like going through text books and other literature on subjects that interest me. Sometimes it can be slow going, but I like teaching myself new things and following developments in subjects that interest me. I’m self-taught in several areas, a life-long learner. For entertainment I often read Science Fiction or Fantasy books, with a mild emphasis on series, with a recent concentration on Science Fiction. Old, new, it’s much the same to my reading tastes. Sometimes mystery-thrillers, but rarely. Current events. I think it is important to be aware of at least the important points of information in the world around me. Random Junk. To fill in gaps, I’ll read most anything. Web articles, random intern…
(more)
#2477711163ThankReportOctober 15, 2022 at 6:18:28 PM
Answer added by
Ray
Is it possible to have undiagnosed attention deficit disorder (ADD) and be successful in life?
Yes, that is entirely possible, for a few different reasons. Having ADHD does not guarantee failure at all. It comes in different types and intensities. Some people with ADHD are very impeded by it, others just a little, most somewhere in between. If you are a mild sufferer, you may have developed sufficient coping strategies on your own to become quite successful. It is not unusual for people to be diagnosed later in life (30s, 40s, 50s) and realize that the diagnosis explains some persistent difficulties they’ve had but overcome, or that have nagged them but not enough to seriously impact their success, or that they’ve managed to succeed despite all the issues. ADHD is a condition that is often an impediment in certain ways, particularly when living a regimented lifestyle where time is impo…
(more)
#2476343403ThankReportOctober 15, 2022 at 4:16:20 AM
Answer added by
Ray
How long does it take for the effects of an Adderall pill to wear off after taking a second one in the same day?
That entirely depends on your metabolism and the dosage of the pill, and to a lesser amount on your activity level. Somewhere in the range of 4 to 8 hours depending on the variables.
#2476321850ThankReportOctober 15, 2022 at 4:01:46 AM
Answer added by
Ray
How do you know if your doctor will prescribe you medication for ADHD?
Usually by asking. If it’s the doctor that diagnosed your ADHD, it depends on if the doctor thinks you’re a good candidate for it.
If the doctor has not diagnosed you, you will need to provide evidence of diagnosis and then the doctor might feel comfortable to prescribe.
Some doctors have a policy against prescribing stimulant medications at all because of the abuse that goes on with them.
#2476287063ThankReportOctober 15, 2022 at 3:37:32 AM
Answer added by
Ray
Do wireless earbuds pose any health risks for children?
As long as the child knows how to use them correctly, the volume is limited, they able to react safely to their environment and aren’t so young as to swallow one or keep them from being swallowed by a younger sibling I can’t see how they cold be a health risk. They are a huge health risk if swallowed, they contain miniature lithium batteries and they could also be a serious choking hazard.
#2476274890ThankReportOctober 15, 2022 at 3:29:50 AM
Answer added by
Ray
Is it possible to take someone else's attention deficit hyperactivity disorder (ADHD) medication?
Is it possible? Sure. Just open the bottle, extract the requisite number of pills, swallow with a bit of water or other liquid. Now, if you’re asking if it’s a good idea to take someone else’s prescription medication that is not prescribed to you, then the answer is no. It’s also fairly illegal if the prescription is one of the common ones for a stimulant. Those are controlled substances and taking one away from someone is theft, plus the addition of whatever legal risk goes along with the theft of a controlled substance. Probably fairly stiff. If they give you a pill of a controlled substance voluntarily, they’re guilty of either misdirecting a controlled substance, or distribution of same. It’s never a good idea to take a prescription intended for someone else. In many cases dosages can va…
(more)
#2475951670ThankReportOctober 14, 2022 at 11:48:56 PM
Answer added by
Ray
How is COVID-19 affecting mental health?
The COVID-19 epidemic has had an outsized effect on mental health much worldwide. I know more about the US than other countries, so I’ll confine my comments to the US in genral, though I’m sure it can be generalized pretty well. For starters, having a disease going around that nobody understood very well and which had comparatively high rates of complications and death had an effect on everyone if for none other then personal well-being. That was the very start. People immediately had to start keeping to their own groups and not socially mixing as much so as to limit contagion. Many workplaces closed and a lot of people started having social withdrawal issues. Many of the people now stuck at home had effectively little to no savings and no source of income, adding severe economic stressors.…
(more)
#2473954601ThankReportOctober 14, 2022 at 3:22:56 AM
Answer added by
Ray
Why are people with ADHD made fun of?
Fortunately I haven’t encountered all that much of it directly, but I’ve seen it in cartoons and other media. Sometimes for comic relief, as in a character launches into a long a heartfelt lecture of some sort, waxes lyrical, then notices that the other person is just staring blankly at the wall as in it’s not that unusually that many of us can be the stereotypical airheads, vacantly staring out the windows at the clouds and having no clue what might have just happened in class. The appearance of being clueless. Other times I think it might be that there is such a major difference in us between when we hyper-focus and when we can’t focus at all somewhat like the “bumbling professor” stereotype. Good at what we do and seemingly hopeless much of the rest of the time. Sometimes we make very la…
(more)
#2473909553ThankReportOctober 14, 2022 at 2:45:58 AM
Answer added by
Ray
I was diagnosed with ADHD as a 30 something adult and am now being successfully treated for it. In your opinion, should I tell family and friends that I have ADHD, or just quietly move forward?
I treat it as a need-to-know type of issue. I don’t broadcast it to everyone, basically it’s not particularly their business and they don’t need to know, unless they can either learn from me or need to know for personal or business reasons. I don’t mind people knowing though. When I was 9 and I was first diagnosed with ADHD, my entire family was immediately informed and they came together to try and assist me as I grew up. I was quite lucky in that respect. Being 30, that wouldn’t apply. I don’t hide it and I really don’t care if someone believes in it or not, that’s their personal issue. I don’t use it as an excuse for anything. It is simply a facet of who I am but it doesn’t define me. Like I don’t just tell people I’m an introvert or that I like books either. If it comes up in conversati…
(more)
#2471679253ThankReportOctober 13, 2022 at 3:05:54 AM
Answer access set to ""Everyone"" by
Ray
Living with Adult ADHD
#2471679247ThankReportOctober 13, 2022 at 3:05:54 AM
Comment added by
Ray
I really like your take on the individual assessment and avoiding stigmatization. Very sound suggestions all the way around.
#2471517965ThankReportOctober 13, 2022 at 1:21:19 AM
Comment added by
Ray
I can’t claim originality on that one, I saw it elsewhere and thought it was a very good metaphor. I wish I’d noticed who said it so I could give credit.
#2471231270ThankReportOctober 12, 2022 at 10:12:24 PM
Answer added by
Ray
Is it a symptom of ADHD if I am unable to concentrate in a mildly noisy place like a classroom? I often read a sentence but doesn't understand anything I've just read.
It’s certainly a problem with someone with ADHD would have, but so might many other people. One symptom doesn’t mean you have ADHD.
ADHD is a whole constellation of symptoms, not all of which are necessarily present in any individual, but a certain number of them do have to be present to be diagnosed.
Impulsivity, hyperactivity, disorganization, various issues with concentration and several other items are all common symptoms. If you have any questions about maybe having ADHD, look into a counsellor, doctor, or other professional for a diagnosis.
#2469394326ThankReportOctober 12, 2022 at 3:34:07 AM
Answer added by
Ray
How do I trick my ADHD brain into doing what I want in life like working without distraction, reviewing/studying for a board exam, and not being blind in time?
Basically, you can’t. If you could it wouldn’t be ADHD! ADHD is an inherent part of our nature, something that you can learn to cope with, but cannot simply “trick” away. What you can do is learn coping skills of various sorts. Some are psychological in nature, as in learning various thought patterns to avoid and to promote. Self-care is very important, staying in shape, tending to your diet, getting enough sleep and exercise, meditation, things like that. Some are more supportive in nature, like taking notes, using schedules, using alarms and timers and such. Others are more supplement related, such as medications and perhaps nootropics if you’re so inclined. Others are more sociological, as in getting your friends to help you adapt, educate them that when you need time to do something imp…
(more)
#2469254837ThankReportOctober 12, 2022 at 1:52:17 AM
Answer added by
Ray
I read that most ADHD people like playing video games, but I am an ADHD person and I find too much difficulty almost liking any video game. Why is this the case?
I doubt there is a simple answer as to why you don’t get into video games. You’re not alone in this though, I have a thorough dislike of most video games. To me, the majority of them just aren’t fun. All of the following is just my opinion and conjecture, I don’t have any facts or research to back it up. I think what makes or breaks games to me come down to a three or so factors. One factor is how many different inputs you have to deal with at any one time and how often those inputs change. One RPG I was playing for a while (poorly) was extremely position-sensitive, precisely which square you were standing on would affect almost anything you did and if you didn’t stand on the correct square sometimes you couldn’t even have a shot at hitting the boss. You had to pay very close attention to exa…
(more)
#2466827329ThankReportOctober 11, 2022 at 12:38:44 AM
Answer added by
Ray
Can memory improve with age for people with ADHD?
Can memory improve as you age? With training and practice, yes, but it won’t improve just because you’re aging. I can see how it might appear to be improving if your baseline is as a hyperactive child or teenager and the hyperactivity dies down over the years, yielding less distraction for memory tasks. Medication, usually with stimulants but not restricted to them, can definitely enhance memory over your natural baseline. These is also the use of nootropics, which also include several medications, which can improve memory performance among other things. As far as I am concerned practicing and exercising your memory is the best way to improve it. I used to have a job that involved my getting a person’s employee number at the beginning of a call. Normally I can either write or listen, but not…
(more)
#2465666765ThankReportOctober 10, 2022 at 1:17:26 PM
Answer added by
Ray
Does ritalin make adults gain weight?
I’ve not heard of someone gaining weight on ritalin. Since ritalin, chemically known as methylphenidate, is a type of amphetamine, a stimulant, it tends to have a mild effect going the other way, particularly in the larger range of doses. It has a mild (in most people) tendency to suppress appetite, but I wouldn’t count on it to lose weight.
I cannot categorically say it won’t make adults gain weight, but I’ve never heard of that happening and I don’t see a way it could happen.
#2465162908ThankReportOctober 10, 2022 at 8:04:37 AM
Comment added by
Ray
Thank you. I sort of thought it was $25B for the wall, but I convinced myself that had to be incorrect, nobody could possibly pass up that much…
#2464907284ThankReportOctober 10, 2022 at 5:12:39 AM
Answer added by
Ray
I have witnessed that most kids and teenagers with ADHD don't think realistically or logically. What are the symptoms of ADHD and the factors that create this problem?
To start with, let us say “many” instead of most. Teenagers already have the tendency to not think realistically or logically for many different reasons. Many of them can indeed think both realistically and/or logically, it depends on the individual. One of the non-ADHD items that can cause scattered type thinking is hormones. I remember being that age quite clearly and the pressures largely brought on by age and hormones were enormous, big enough that many times I thought I might not survive them. So many new thoughts, so many new urges, and no clue how to keep them from ruling over me. At the same time, the adolescent brain is developing at a rapid pace as it begins to move into it’s final adult form. Scattered thinking under that circumstance is both common and understandable. Peer pressur…
(more)
#2464505254ThankReportOctober 10, 2022 at 12:19:09 AM
Answer added by
Ray
How can a 15-year-old with ADHD be productive?
I’ll have to start off by asking an question in return: Productive at what? Since you say you’re a 15-year-old, I will assume you are in secondary education wherever you live. This comes with some baggage. You are likely in a school that teaches in a manner not the most conducive to your learning style. They tend to be regimented, very linear in their teaching, and expect a fairly high degree of organization from the student. I am assuming this in my following answer. Since you are in this situation, you will have to adapt to it more than you likely want to or maybe even feel like you can. You will most likely have to impose a good bit of order on yourself to cope with schooling and life in general. There are several areas to concentrate on that will be useful. In no particular order: Nutrit…
(more)
#2464463264ThankReportOctober 9, 2022 at 11:48:02 PM
Answer added by
Ray
How quickly does it take to develop tolerance to dexamphetamine? I have been taking 5mg three times a day for 6 months. It feels like it’s not working as once it was.
Two things may be going on with your medication. One, you have actually developed a tolerance. If that is what’s happened, you need to look into ways to potentiate your medications effect on you. Look into nootropics. I’m very new to that topic as well, but search Quora and you will find a lot of posts on that subject and how it relates to ADHD. Another thing to try if you’re not already doing it is exercise. Exercise really helps promote various neurotransmitters (among other things) in your brain that can help with ADHD. Eat well, rest well. See your doctor about a dosage or medication change, it may well be time to do so. Two, you have adapted to the dosage and no longer actually “feel” the effects, but they’re probably still there. Stop and try to objectively look at your day. Is it like…
(more)
#2464322402ThankReportOctober 9, 2022 at 10:09:40 PM
Answer added by
Ray
Does ADHD make you make bad decisions?
Does ADHD make you make bad decisions? In word, no. But that’s not the end of the story, not by a long ways. Don’t blame the ADHD. ADHD is a neurological condition that affects different people in different ways. It doesn’t stop you, but it sure can place impediments in your path. ADHD doesn’t Make you do anything, but it strongly impacts the way you go about making decisions. Some decision are quick and easy for everyone. Do I want pepperoni on this pizza? What movie to stream tonight? These types of decision are the typical everyday decisions that few people really think much about, people with ADHD are generally just as quick, or close to being as quick, as neurotypicals are. Sometimes we’re a little slow off the mark because we were off somewhere else mentally and we have to switch gears…
(more)
#2464092152ThankReportOctober 9, 2022 at 7:41:04 PM
Answer added by
Ray
How has ADHD influenced your irritation and anger?
ADHD has considerable influence over my irritation, not so much over my anger. I tend toward perfectionism and that is a terrible mix with ADHD, though I understand that it is relatively common. I tend to get really irritated at myself for ADHD-related things, especially stuff like procrastination and missing appointments. I procrastinate A Lot. More sometimes than I think is strictly an issue because I have such poor control over my ADHD. Thanks to my childhood conditioning I feel that procrastination is more of a character flaw than a result of my ADHD. My father in particular held me to very close account for any incidents of procrastination, which was a lot of times. Every time I lapse a bit (which is quite frequently) I feel like I have failed at something, which is a very counterprodu…
(more)
#2462807913ThankReportOctober 9, 2022 at 5:38:27 AM
Answer added by
Ray
Is it possible to manage multiple chronic illnesses at the same time? If so, how?
It is very difficult most of the time. If you want to manage multiple chronic illnesses at the same time, you’d best roll up your sleeves and work very hard to learn and manage yourself, your conditions, maybe your environment too. It takes the time and effort to learn as much as you can about each chronic condition involved. I mean a whole lot. Unless you’re a medical professional you won’t be the equal of one, but study what you can until you can have an intelligent, nuanced conversation with your specialists. Don’t let your specialists just talk over your head, if you don’t understand something they are telling you, ask them to explain. Take notes as needed and mark what you don’t understand so you have a better idea what you need to concentrate on. Learn from articles, experts if you ca…
(more)
#2460689814ThankReportOctober 8, 2022 at 6:23:53 AM
Answer added by
Ray
What is ""time blindness"" in people with ADHD?
Time blindness is a good description for the lack of a sense of passing time that many people with ADHD experience either most or all of the time. It is often a very pronounced effect. In my case, if I don’t have a clock I have little to no sense of what time it might be. I’ve started using a 24-hour clock because I also have issues with telling the difference between day or night without looking outside or checking the computer. My idea of duration is similarly deficient. To me a “short” time can be anything from a minute to an hour or so depending on what I’m doing. Often those can feel much like the same thing, unless I’m bored, in which case it’s an eternity. To me, a “long time” can be 15 minutes to as much as a day, and a “very long time” can be hours to out to as far as you care to c…
(more)
#2460208972ThankReportOctober 8, 2022 at 12:24:24 AM
Answer access set to ""Everyone"" by
Ray
#ADHD Probs!
#2460208970ThankReportOctober 8, 2022 at 12:24:24 AM
Answer added by
Ray
Do you have any tips for living with undiagnosed/misdiagnosed ADHD/ADD?
Much of this answer regards being diagnosed as having ADHD when you feel that you don’t, so if that’s not your issue, stop reading after the next paragraph. If you think you have ADHD and haven’t been diagnosed with it, try to live for a while as if you have ADHD. Make use of some of the coping skills that are recommended for people with ADHD. Many of the coping skills that people use can be beneficial to anyone, you probably won’t be wasting time anyway you go. Notes, timers, routines, exercise, meditation, schedules, all that stuff is good for anyone but can really be lifelines for a person with ADHD. If the routines and coping skills don’t help at all, maybe it’s not ADHD that is the problem, or conceivably something more is needed. Get a second opinion if you feel strongly you’re not be…
(more)
#2458057379ThankReportOctober 7, 2022 at 2:38:59 AM
Answer added by
Ray
Since ADHD is a core component of your personality, if you take ADHD meds, will that take away your personality and make you ""bland/normal""?
I haven’t had the experience of being “bland/normal” with my medications. It may be because I don’t think I’m taking nearly enough in the way of medication, though there are limits that the doctors follow very closely since many of the medications are Schedule II or so. Even with the people I know that seem to be adequately medicated, none of them have gotten “bland/normal”, whatever normal might be. They get more focused, more direct. They still have and exhibit ADHD symptoms but they have better control over the symptoms. The medication makes it easier to cope with the issues. They help in thinking first before taking an action, directing attention more efficiently, planning more effectively and shifting mental gears more when wanted and not less hijacking of attention if something shiny…
(more)
#2456076189ThankReportOctober 6, 2022 at 7:08:20 AM
Comment added by
Ray
While I’d rather drink coffee, sometimes I just plain can’t drink enough. I have supplementary caffeine capsules that I use sometimes, 200mg each. I just take one at a time, but I’ll take them fairly close together if I’m having problems and I have to get something done, sometimes just an hour apart, though I shoot for 2 hours. If I don’t have anything special to do I’ll stick to coffee. But there definitely is an upper limit to daily caffeine intake, it can make a pretty good laxative! I suspect that level is very individual, though.
I’m already on Modafinil and Adderall, and even then I can easily sleep after I’m done doing what I needed done, but sometimes I’ll have pretty active dreams. My doctor is surprised that my blood pressure isn’t high as all heck, but it’s actually a bit below normal, go figure.
The downside of all the caffeine is the headaches from caffeine withdrawal if I don’t get enough in a day, but those 3 mugs of coffee in the morning seems to do a good job of that.
#2456038716ThankReportOctober 6, 2022 at 6:43:42 AM
Answer added by
Ray
What's the best software that summarizes long texts for ADHD people?
I am unaware of any software that performs summarization of long texts.
To summarize something is akin to translation, the subject at hand must be understood and then rendered into a shorter form. The best I think you can hope for is something like Cliff’s Notes at the like where someone summarizes a book or the like and makes it available to purchase.
I just love to be completely wrong about this. If software that will create summaries exists, I would definitely like to buy a copy!
#2455260969ThankReportOctober 5, 2022 at 9:38:52 PM
Comment added by
Ray
Yeah, that would be a good start, it would have at least gotten me out of bed!
#2455241051ThankReportOctober 5, 2022 at 9:27:01 PM
Comment added by
Ray
Are you referring to the time she stuck her foot under Mr. Warnock’s tire? That’s the only “hit” on record. He’s never physically struck her, and certainly hasn’t held a gun to her head multiple times as Mr. Walker has admitted he did to his wire at the time?
#2455183778ThankReportOctober 5, 2022 at 8:53:24 PM
Answer added by
Ray
What would be your advice to somebody who is newly diagnosed with adult ADD/ADHD?
Keep calm! Your life isn’t over! You’re the exact same person you were before you found out, but now you have a critical piece of information that can help you change HOW you deal with your life. You’re not stupid, you’re not lazy, you actually have a problem that can be dealt with. What you have ahead of you is a Challenge. ADHD is a chronic condition, it doesn’t get better, it won’t get worse, you will need to lean how to deal with it so it doesn’t control your life for you. Read up on ADHD, experiment with the advice you find and find out what works for you. It is definitely not a one size fits all situation. Everyone is different. Discuss taking medication with your provider, there are a number of medications that can assist you in overcoming ADHD. Use a lot of notes, use task timers, use t…
(more)
#2454872874ThankReportOctober 5, 2022 at 6:06:04 PM
Comment added by
Ray
On a side note, I used to have an old Datsun 510, 1970 vintage. It was almost impossible to lock yourself out of the car. The driver’s door could not be locked prior to closing it, then you had to have the door/trunk key to lock the driver’s door. It had a separate ignition key, so it was possible to lock the door while it was warming up in the carport. It was a really handy setup, though it did mean having two keys.
#2454377688ThankReportOctober 5, 2022 at 1:39:40 PM
Answer added by
Ray
Is caffeine ineffective in the aid of waking someone up if they have ADHD?
I wouldn’t say ineffective as much as caffeine seems to be better tolerated in people with ADHD. To me that suggests that more caffeine might be needed.
I know that in my case I’m not very sensitive to caffeine, it takes me about 3 big mugs of standard coffee in the morning to get going, or one mug of an artisan super coffee that I like. Great stuff but sort of thick :) Probably a total of 200–300 mg caffeine would be my guess, and more during the day to assist with my concentration.
#2454361248ThankReportOctober 5, 2022 at 1:30:17 PM
Answer access set to ""Everyone"" by
Ray
#ADHD Probs!
#2454361246ThankReportOctober 5, 2022 at 1:30:17 PM
Answer added by
Ray
What are the refreshing forms or types of video games for someone with ADHD, and why is this the case?
In my case, I don’t play video games very often at all, I generally find them more frustrating than not.
When I do play, it’s usually something like a RPG or something along the lines of Kerbal Space Program. I have rotten manual dexterity which makes quick reactions in video games quite difficult at times and that just irritates me which is the opposite effect that I’m looking for.
So for me it’s not a fast-action game or anything like that but more of strategy or puzzle-solving and similar. Back in the day I used to play Civilizations and SimCity and the like.
#2452916735ThankReportOctober 4, 2022 at 9:52:53 PM
Answer added by
Ray
Can caffeine make ADHD worse?
I find that coffee helps me concentrate much better than no coffee, but it takes a fair amount to get going. I’ve rarely found that too much coffee is a bad thing until I get into more that a pot of coffee every two hours or so. After that point I can get a bit jittery and impatient.
I take Adderall, 20mg twice daily, and it just isn’t enough help if serious concentration is needed for a particular task. Three or four decent mugs of coffee, on top of the Adderall can really help a lot. More than 3 mugs in a short time can exacerbate a mild tremor I have all the time, so that is a limit if fine dexterity is called for.
This doesn’t apply to everyone, I know some ADD people that are not coffee-tolerant at all. I suppose it just depends on the individual.
#2450388118ThankReportOctober 3, 2022 at 8:34:10 PM
Answer access set to ""Everyone"" by
Ray
#ADHD Probs!
#2450388112ThankReportOctober 3, 2022 at 8:34:10 PM
Comment added by
Ray
Having been diagnosed as BP2 doesn’t exclude being ADHD as well, they are often comorbid. The BP2 when hypomanic can really push ADHD into overdrive. When on the downswing the BP2 can really exacerbate the issues with lack of initiative, difficulty concentrating and so on. They can feed off of each other to some degree.
#2443802828ThankReportSeptember 30, 2022 at 9:53:12 PM
Comment added by
Ray
Hey ItzAce! Very nice answer.
I was about to write an answer to this question, but now I don’t feel that I need to any more, my major points were covered and then some. If I do happen to come up with some additions I’ll write my own answer later, but this covers it in a thoughtful, accessible way for a variety of people who might need this information.
#2443671016ThankReportSeptember 30, 2022 at 8:40:57 PM
Comment added by
Ray
With me it often takes several notes and such to keep track of my target. I often can’t build a picture right off the bat, it takes time and effort, varying by the nature of what I’m trying to visualize. I also can’t do it with just anything, most things that I can visualize are physical, I can’t really visualize abstract things very well. The more I do it the better I get with it. If you’re having problems putting the entire picture together in your head, try with just a part that you can hold in your head, see if that helps in getting started. It seems to be like a muscle, it gets stronger as you use it.
#2442939414ThankReportSeptember 30, 2022 at 1:59:46 PM
Answer added by
Ray
As a person with ADHD, how did you train yourself to purposely trigger your hyperfocus?
Not exactly train, but I’ve learned a bit of a trick, I think.
Get what you need, look at what you need to do, build up a picture in your mind of what you intend to do and start working to convince yourself that only does this need doing, it will be fun/interesting to do it. Make it a timed competition against yourself. Try to find some aspects of it you like and concentrate on those first. It works at most half the time, but that’s much better than waiting for lightning to strike.
#2442289296ThankReportSeptember 30, 2022 at 7:44:33 AM
Answer access set to ""Everyone"" by
Ray
#ADHD Probs!
#2442289294ThankReportSeptember 30, 2022 at 7:44:33 AM
Answer added by
Ray
If people with bipolar disorder go off their medication, do they get better?
Generally someone with Bipolar Disorder who goes off their medications will start cycling again and suddenly going off the medication can trigger anxiety or depression and kick off a cycle quite quickly. It also depends on the medication regimen that the patient is taking. Some are on fairly complex prescriptions and many times will stop taking prescriptions because they feel better and don’t like all the side-effects some of those medications can cause. That generally will lead to a relapse and having to get stabilized and then on maintenance medication all over again. Generally speaking, if a bipolar patient needs medication, their lives have been pretty rough before the medication and will often return to the way it was pre-medication. Doctors call it “non-compliance” and it’s one of the…
(more)
#2442280832ThankReportSeptember 30, 2022 at 7:39:16 AM
Comment added by
Ray
Mr. Cruz and Mr. Graham are indeed hypocrites of the first order. I do not know if Graham ever retracted his comments, but I suspect he has not so as to avoid calling attention to them. He certainly disapproved of Trump while he was originally running for office, I recall him talking about how Trump could ruin the Republican party if elected, and that they would deserve it. Time has certainly showed him to be correct. Mr. Graham even spoke against Trump in the immediate post-1/6 acrimony, but it didn’t last very long at all once he saw how the wind was blowing.
I had originally respected Lindsay Graham some, pre-Trump. I didn’t like him much, but he seemed to be mostly on the level. His actions since Trump’s election have definitely showed him to be a spineless coward who will make any accommodation necessary to save his job as Senator.
To address your original comment, it is an open secret in Washington that Mr. Graham is homosexual. He’s been known to bring a male friend to gatherings where it’s traditional to bring one’s husband or wife. I’ve not really seen him (as far as I recall) move against LGBTQ rights, but he certainly courts the evangelical vote, and they are definitely no friends to the LGBTQ community.
#2438198442ThankReportSeptember 28, 2022 at 4:50:53 PM
Answer added by
Ray
Why do people with chronic pain often have trouble sleeping?
The answer seems obvious to me: Because they’re in pain, and pain interferes with sleep!
I have chronic pain of a couple of different sorts and it really interferes with my ability to get to sleep. Once I’m out it isn’t so bad, it only wakes me up sometimes. I do suspect that it lessens the quality of my sleep. Chronic pain is a major stressor and activates all sorts of immune responses, including the inflammatory response, and those usually interfere with the quality of sleep, sometimes to the point of sleep being badly broken and not feeling rested at all.
#2437071447ThankReportSeptember 28, 2022 at 6:07:53 AM
Answer added by
Ray
Is Ritalin only meant for children?
Ritalin being used only for children used to be the general consensus as people were thought to have grown out of ADHD by adulthood. It has been determined since the eighties that ADHD does persist in adults, and ritalin can be a very effective treatment. Ritalin is just one of many medications for ADHD though, a doctor is best suited to determine which medication in which amounts.
#2437062766ThankReportSeptember 28, 2022 at 6:01:19 AM
Answer added by
Ray
Will getting extra sleep (sleeping earlier and for longer) help my ADHD brain?
Getting enough sleep is very important for coping with ADHD. Sleeping more than your body needs though won’t do anything much to help. Sleep is time to recuperate, rest, restore brain chemicals for the next day and recharge your body. As long as you wake up refreshed and alert, you pretty much have had enough sleep and adding to it won’t accomplish much if anything. People vary between about 6 hours and 10 or so hours for how much sleep their minds and bodies require. Sleeping beyond your basic requirement really only helps if your sleep has been low-quality. Something that I don’t think is paid nearly enough attention to is sleep quality. Six hours of good high-quality sleep beats 8 hours of low-quality sleep most of the time. Google sleep hygiene for some excellent tips. The easiest one t…
(more)
#2437056105ThankReportSeptember 28, 2022 at 5:57:02 AM
Answer added by
Ray
How was it for people with ADHD before medication was available?
In much earlier days people were more classified as unmotivated, dreamers, inattentive, lazy, stupid, impulsive and similar character defects, the labelling could be a bit harsh. To the best of my knowledge what eventually became recognized as ADHD wasn’t even really thought of as any different until a few psychologists and the like started noticing in the late fifties or so that certain symptoms show up in groups. Some personal research got started that way and that was the origin of ADHD research. Psychologists and educators have always noticed differences in students and similarities in educational difficulties, but I don’t think until they started applying statistics to educational outcomes that it showed up as a grouping. As far as treatment, my maternal grandfather was fond of telling…
(more)
#2436998048ThankReportSeptember 28, 2022 at 5:17:43 AM
Comment added by
Ray
Not only is it a fantastic feat of planning, navigation and engineering, but they didn’t exactly just send the spacecraft to the asteroid. They sent it to the place in space that the asteroid was going to be by the time the spacecraft got there. I think it’s even more amazing when you think of it like that. It’s like shooting one bullet with another bullet at extremely long range.
#2436915795ThankReportSeptember 28, 2022 at 4:22:04 AM
Answer added by
Ray
Has anyone with ADHD, GAD, and depression experienced issues with their meds where it works on some days and doesn’t on other days?
