Product Name,Product Link,Product Price,Product Category,Image & Anchor Links,Full Description,Sale Off Price,Left Eye Text,Right Eye Text
GRADIENT BLACK (AT8437 C1),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-black-at8437-c1,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966705.jpg, https://cdn.adasat.online/product/product11678966705.jpg, https://cdn.adasat.online/product/additional/product21678966705.jpg, https://cdn.adasat.online/product/product11678966705.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
SMOKED ORANGE (AT8433 C2),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/smoked-orange-at8433-c2,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966528.jpg, https://cdn.adasat.online/product/product11678966527.jpg, https://cdn.adasat.online/product/additional/product21678966528.jpg, https://cdn.adasat.online/product/product11678966527.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
GRADIENT BLUE (AT8433 C4),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-blue-at8433-c4,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966493.jpg, https://cdn.adasat.online/product/product11678966493.jpg, https://cdn.adasat.online/product/additional/product21678966493.jpg, https://cdn.adasat.online/product/product11678966493.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
SHINING BLACK (AT8432 C1),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/shining-black-at8432-c1,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966448.jpg, https://cdn.adasat.online/product/product11678966447.jpg, https://cdn.adasat.online/product/additional/product21678966448.jpg, https://cdn.adasat.online/product/product11678966447.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
FLORAL RED (AT8432 C3),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/floral-red-at8432-c3,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966409.jpg, https://cdn.adasat.online/product/product11678966409.jpg, https://cdn.adasat.online/product/additional/product21678966409.jpg, https://cdn.adasat.online/product/product11678966409.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
GRADIENT GREY (AT8418 C1),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-grey-at8418-c1,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966250.jpg, https://cdn.adasat.online/product/product11678966250.jpg, https://cdn.adasat.online/product/additional/product21678966250.jpg, https://cdn.adasat.online/product/product11678966250.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
GRADIENT G15 (AT8418 C3),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-g15-at8418-c3,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966212.jpg, https://cdn.adasat.online/product/product11678966212.jpg, https://cdn.adasat.online/product/additional/product21678966212.jpg, https://cdn.adasat.online/product/product11678966212.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
DEMI BROWN (AT8390 C2),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/demi-brown-at8390-c2,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966167.jpg, https://cdn.adasat.online/product/product11678966167.jpg, https://cdn.adasat.online/product/additional/product21678966167.jpg, https://cdn.adasat.online/product/product11678966167.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
G15 (AT8387 C3),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/g15-at8387-c3,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966069.jpg, https://cdn.adasat.online/product/product11678966069.jpg, https://cdn.adasat.online/product/additional/product21678966069.jpg, https://cdn.adasat.online/product/product11678966069.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
SMOKE (AT8372 C1),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/smoke-at8372-c1,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678966015.jpg, https://cdn.adasat.online/product/product11678966014.jpg, https://cdn.adasat.online/product/additional/product21678966015.jpg, https://cdn.adasat.online/product/product11678966014.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
GRADIENT GREY (AT8342 C1),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-grey-at8342-c1,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678965693.jpg, https://cdn.adasat.online/product/product11678965693.jpg, https://cdn.adasat.online/product/additional/product21678965693.jpg, https://cdn.adasat.online/product/product11678965693.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
BROWN (AT8342 C2),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/brown-at8342-c2,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product31678965657.jpg, https://cdn.adasat.online/product/product11678965656.jpg, https://cdn.adasat.online/product/additional/product21678965657.jpg, https://cdn.adasat.online/product/additional/product31678965657.jpg, https://cdn.adasat.online/product/product11678965656.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
G15 (AT8305 C2),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/g15-at8305-c2,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product31678965600.jpg, https://cdn.adasat.online/product/product11678965599.jpg, https://cdn.adasat.online/product/additional/product21678965600.jpg, https://cdn.adasat.online/product/additional/product31678965600.jpg, https://cdn.adasat.online/product/product11678965599.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
BLUISH GREY (AT8305 C1),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/bluish-grey-at8305-c1,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678965555.jpg, https://cdn.adasat.online/product/product11678965555.jpg, https://cdn.adasat.online/product/additional/product21678965555.jpg, https://cdn.adasat.online/product/product11678965555.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
PURPLE BROWN (AT8277 C3),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/purple-brown-at8277-c3,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product31678965431.jpg, https://cdn.adasat.online/product/product11678965430.jpg, https://cdn.adasat.online/product/additional/product21678965430.jpg, https://cdn.adasat.online/product/additional/product31678965431.jpg, https://cdn.adasat.online/product/product11678965430.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
GRADIENT GREY (AT8277 C1),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-grey-at8277-c1,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678965395.jpg, https://cdn.adasat.online/product/product11678965395.jpg, https://cdn.adasat.online/product/additional/product21678965395.jpg, https://cdn.adasat.online/product/product11678965395.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
PURPLE BROWN (AT8259 C3),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/purple-brown-at8259-c3,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product41678965332.jpg, https://cdn.adasat.online/product/product11678965331.jpg, https://cdn.adasat.online/product/additional/product21678965332.jpg, https://cdn.adasat.online/product/additional/product31678965332.jpg, https://cdn.adasat.online/product/additional/product41678965332.jpg, https://cdn.adasat.online/product/product11678965331.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
GRADIENT GREY (AT8259 C1),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-grey-at8259-c1,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product31678965278.jpg, https://cdn.adasat.online/product/product11678965277.jpg, https://cdn.adasat.online/product/additional/product21678965277.jpg, https://cdn.adasat.online/product/additional/product31678965278.jpg, https://cdn.adasat.online/product/product11678965277.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
GRADIENT BROWN (AT8259 C2),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-brown-at8259-c2,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product31678965243.jpg, https://cdn.adasat.online/product/product11678965242.jpg, https://cdn.adasat.online/product/additional/product21678965243.jpg, https://cdn.adasat.online/product/additional/product31678965243.jpg, https://cdn.adasat.online/product/product11678965242.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
GRADIENT GREY (AT8241 C1),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-grey-at8241-c1,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product31678965168.jpg, https://cdn.adasat.online/product/product11678965168.jpg, https://cdn.adasat.online/product/additional/product21678965168.jpg, https://cdn.adasat.online/product/additional/product31678965168.jpg, https://cdn.adasat.online/product/product11678965168.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
GRADIENT GREY (AT8171 C01),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/gradient-grey-at8171-c01,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product31678965106.jpg, https://cdn.adasat.online/product/product11678965106.jpg, https://cdn.adasat.online/product/additional/product21678965106.jpg, https://cdn.adasat.online/product/additional/product31678965106.jpg, https://cdn.adasat.online/product/product11678965106.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
SMOKE (AT8109 C01),https://adasat.online/kw-en/product-details/accessories/sun-glasses/deluna-eyewear/smoke-at8109-c01,40.0,Sun Glasses- Deluna Eyewear,"https://cdn.adasat.online/product/additional/product21678965045.jpg, https://cdn.adasat.online/product/product11678965045.jpg, https://cdn.adasat.online/product/additional/product21678965045.jpg, https://cdn.adasat.online/product/product11678965045.jpg","GENERAL INFO:
Local Delivery within 48 working hours
Cash on delivery service cost 1 KD
Working hours: 10:00 AM - 7:00 PM Kuwait Time
Customer service 00965 22282990
Delivery to: (Sabah Al Ahmad, Al Wafra, Umm Al Hayman, Al Khairan, South Abdullah Al Mubarak, West Abdullah Al Mubarak, Ahmadi) is Saturday, Monday, Wednesday Only",20.0,,
