,user,day,day_slot,location,category,new_loc,new_cat
6367,2004,2,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6368,2004,2,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6369,2004,3,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6370,2004,3,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6371,2004,3,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6372,2004,4,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6373,2004,4,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6374,2004,4,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6375,2004,5,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6376,2004,5,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6377,2004,5,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6378,2004,6,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6379,2004,6,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6380,2004,6,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6381,2004,7,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6382,2004,7,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6383,2004,7,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6384,2004,8,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6385,2004,8,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6386,2004,8,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6387,2004,9,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6388,2004,9,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6389,2004,9,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6390,2004,10,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6391,2004,10,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6392,2004,10,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6393,2004,11,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6394,2004,11,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6395,2004,11,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6396,2004,12,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6397,2004,12,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6398,2004,12,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6399,2004,13,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6400,2004,13,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6401,2004,13,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6402,2004,14,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6403,2004,14,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6404,2004,14,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6405,2004,15,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6406,2004,15,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6407,2004,15,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6408,2004,16,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6409,2004,16,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6410,2004,16,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6411,2004,17,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6412,2004,17,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6413,2004,17,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6414,2004,18,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6415,2004,18,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6416,2004,18,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6417,2004,19,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6418,2004,19,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6419,2004,19,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6420,2004,20,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6421,2004,20,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6422,2004,20,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6423,2004,21,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6424,2004,21,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6425,2004,21,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6426,2004,22,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6427,2004,22,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6428,2004,22,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6429,2004,23,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6430,2004,23,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6431,2004,23,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6432,2004,24,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6433,2004,24,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6434,2004,24,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6435,2004,25,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6436,2004,25,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6437,2004,25,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6438,2004,26,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6439,2004,26,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6440,2004,26,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6441,2004,27,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6442,2004,27,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6443,2004,27,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6444,2004,28,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6445,2004,28,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6446,2004,28,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6447,2004,29,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6448,2004,29,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6449,2004,29,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6450,2004,30,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6451,2004,30,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6452,2004,30,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6453,2004,31,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6454,2004,31,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6455,2004,31,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6456,2004,32,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6457,2004,32,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6458,2004,32,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6459,2004,33,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6460,2004,33,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6461,2004,33,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6462,2004,34,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6463,2004,34,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6464,2004,34,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6465,2004,35,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6466,2004,35,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6467,2004,35,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6468,2004,36,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6469,2004,36,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6470,2004,36,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6471,2004,37,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6472,2004,37,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6473,2004,37,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6474,2004,38,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6475,2004,38,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6476,2004,38,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6477,2004,39,morning,"{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}","{21.282806387126314,-157.8368854522705,Honolulu,HI,United States}","{Travel & Transport,Hotel,}"
6478,2004,39,afternoon,,,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6479,2004,39,evening_or_night,"{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}","{21.331234509259605,-157.91996955871582,Honolulu,HI,United States}","{Travel & Transport,}"
6480,2213,0,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6481,2213,0,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6482,2213,0,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6483,2213,1,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6484,2213,1,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6485,2213,1,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6486,2213,2,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6487,2213,2,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6488,2213,2,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6489,2213,3,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6490,2213,3,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6491,2213,3,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6492,2213,4,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6493,2213,4,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6494,2213,4,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6495,2213,5,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6496,2213,5,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6497,2213,5,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6498,2213,6,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6499,2213,6,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6500,2213,6,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6501,2213,7,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6502,2213,7,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6503,2213,7,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6504,2213,8,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6505,2213,8,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6506,2213,8,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6507,2213,9,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6508,2213,9,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6509,2213,9,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6510,2213,10,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6511,2213,10,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6512,2213,10,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6513,2213,11,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6514,2213,11,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6515,2213,11,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6516,2213,12,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6517,2213,12,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6518,2213,12,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6519,2213,13,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6520,2213,13,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6521,2213,13,evening_or_night,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6522,2213,14,morning,,,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
6523,2213,14,afternoon,"{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}","{34.16415189930401,-118.37442311816578,North Hollywood,CA,United States}","{Shop & Service,Food,Professional & Other Places,}"
